,0,1,2,3,4,5,6,7,8,9,10
Balıkesir,-0.5817730320993977,-0.0736586359177936,-0.272337859072303,0.19307066525903455,-0.1530449748437664,-0.2812084298839372,-0.1616207097540905,0.2507711528836508,-0.12737905264743463,0.569059368824138,0.11449015069575934
Manisa,-0.4838333932745196,0.3320838221044215,0.3750072541728235,-0.07947508423099968,0.02776714338407124,-0.12862201036849508,-0.49962578181359596,0.20853532251303275,-0.13559105613245137,0.4219864493297757,0.04235347259371557
Yalova,-0.32384061814262094,0.09162217033074435,0.11945438739147841,0.25803297088101185,-0.5398380845496475,-0.1868474794443385,0.22993493809497154,0.5083723868642361,-0.3212910191008198,0.21326448199741752,0.13972441229774604
Çanakkale,-0.5296022715849894,-0.0017933289450161336,-0.2677988944402857,0.1797477398712089,-0.11664013832727146,-0.2261275360491649,-0.013872740589219956,0.1816597923477091,0.24993967494444974,0.6234327210600163,0.2577269945804929
Edirne,-0.4105065141917442,0.13022560702382557,-0.10209251462670436,0.13213202759056822,-0.025280834478782953,-0.27801185938260575,0.308272355619353,0.40671789974143757,0.42792326688995685,0.5142785049401558,-0.025733753625492167
Aydın,-0.25177072644470944,0.1610025516950346,0.44417078469760796,-0.05570042975545491,0.3904557024774078,-0.08143814784237037,-0.6697538602877652,0.0004923035322906435,-0.15136091151533768,0.11882645347990013,0.25614702997251765
Çorum,-0.15962651163701178,-0.1538542328471669,-0.06887049144888892,0.37850788007161407,0.3267890033280491,0.11690642516007714,-0.02404748042999811,-0.292803810591553,-0.34993091010278565,-0.15829471886467478,-0.6697443649119162
Bartın,-0.522489668534251,0.29559608137259885,0.004224093167611377,0.4865274057255676,-0.049281289357281204,0.43637165165760056,0.17776529396096397,-0.04771911990226621,0.2486268744196405,-0.2955457429654619,-0.1643522333463495
Denizli,-0.30419440866368985,0.3353642481807762,0.3437846831912218,-0.12297760052922337,0.3965732764495849,0.06949784326403972,-0.6392043691198714,0.11658486327894836,-0.07429057256652458,0.20434471819178676,0.17359366770109386
Giresun,0.029100319778841626,0.0938702793554933,-0.3318863328135187,0.3421023613289535,-0.07539374620353143,0.3421718758635512,0.3722008144276952,0.6544983888115362,-0.09114352462679824,0.23545797579297575,-0.09871160643611045
Afyonkarahisar,0.04345091457478478,0.37443634956092026,0.08826548931092178,-0.025289335955019015,0.1832116525284448,-0.1752795178184388,-0.8423031266271411,0.11473003067587033,-0.20807522183167654,-0.08630810121489647,0.1086634653622408
Samsun,0.33493478429800744,-0.27181069147550846,-0.32877147387270284,0.4197907102843015,0.17850441389031232,0.2855047182585119,0.0107447526228949,0.24715456955962378,0.0388513928644872,0.2316957493138202,-0.547588133478526
Amasya,0.18252089956978126,-0.36149918301283046,-0.2786962001135679,0.28836095942209444,0.27822296012845327,-0.04544979810495951,0.15070474018577107,-0.3662799125173046,-0.2964787115272714,0.22659416621758147,-0.5473478891467873
Kütahya,-0.14520677800499796,0.37161812252885823,-0.15542795081137306,0.025547816480997774,-0.2232671338300631,-0.11277067818631277,-0.7259063643913696,0.34252076730826214,-0.2845401616973394,0.03471169445044185,0.16434857361768257
Bingöl,0.08073622973898456,-0.6726340532380652,0.32663514460088505,-0.3710155058015606,-0.15872296875881267,-0.0954636665427758,0.18141159669693863,-0.03236903561172556,-0.21149338365061163,-0.1565433721661176,0.39900197415219
Ordu,-0.012866845336524773,0.08212487561980972,-0.10693401392564161,0.4594684101790466,0.269351895617121,0.51753426773322,0.34039743269627115,0.4084806234179341,-0.0687182385942368,0.008115401668775663,-0.3776728689014523
Şanlıurfa,-0.12051770155473891,-0.17078543869825455,-0.04021837969734348,-0.6600081274723649,-0.2668215510374078,-0.08049499703215061,0.1892879413840705,-0.22235597882598876,-0.5674382414403902,-0.15361577826379844,0.10271472750632563
Elazığ,-0.020794123212987906,-0.7984624047717084,0.05912523684833296,-0.38844380614477886,-0.2071521316239159,0.1689398215268183,0.021849442801940046,-0.21137753835614734,-0.20755841625655,-0.029778601498183576,0.21694058257769447
Mersin,0.16244699349360361,0.06839632473443792,-0.11587703001913868,-0.7289079002404295,-0.15645467752270686,-0.08464996118395281,-0.007749881380703217,-0.3263263451229497,0.4249720757505331,-0.27546636694627874,0.17182285422069637
Kocaeli,0.20153684118062104,-0.20740049154956178,-0.20757742772808666,0.6750182347616019,-0.4912062737402025,0.17367853449824427,-0.09880759302917669,0.21621891529950318,-0.0645595630198744,0.019564965904279495,0.29174956802058927
Iğdır,0.41562767512601234,0.18250192044816993,0.5522538359706811,0.3157475758674104,-0.08637339049823597,-0.29779661090027637,0.23957611309357182,-0.05601536558971615,0.2961993357758984,0.36542759216915227,0.10638074478939008
Şırnak,-0.0006263771443627006,-0.06595654450721243,0.16668697082065698,-0.4798923731312558,-0.14917286800527266,-0.3569142040732046,-0.13487167020608218,0.003948992533456541,0.5617581745685718,-0.30843203443109374,-0.39877222034035115
Ankara,-0.06626550424273997,-0.20412383766317724,-0.053828762619780195,0.4572521699257743,-0.1612378812859147,0.11254319349251349,-0.3017029390593432,-0.7290125042752567,0.03914706176000629,-0.2086316480637353,-0.1890980768016514
Van,0.1363019031531598,-0.2779444087144947,0.2921176528346713,0.034372325799159296,0.11688683244544958,-0.6073562567642445,-0.22283539754978315,0.0840893449588462,0.6042158912425478,-0.10472938071486249,0.04835952854574961
Tekirdağ,-0.29917776391800033,0.10229621450410337,-0.23747721908414088,0.26601144262232335,0.23783663768707453,-0.32350074368726317,0.4127836762142186,0.2506880473611716,0.3391423081399102,0.5102211587480078,0.055440409895637005
Diyarbakır,0.001163124413936249,-0.6501064394578506,0.33513689382997375,-0.3700364744034559,-0.21379702531522868,-0.39327253996318257,-0.10546232073006552,0.06001918696814115,0.05324222850285008,-0.33160674231773885,0.014889776853152533
Adana,0.029041130827281762,0.08976498224943347,-0.2633235402526176,-0.7083196194264215,-0.13259378780143158,0.010556083397137796,0.11999234597430586,-0.40503365341476816,0.3429913745798636,-0.21717027795622987,0.24309239180103628
Düzce,-0.13595380909675098,0.23653985811108613,-0.16087655908901846,0.6240236294299211,0.004900977509248926,0.21057539539172526,0.3142489664715656,0.3606567790297435,-0.06290914782073949,-0.47060520512919485,0.1079821192510622
Çankırı,-0.2875272057258097,0.0653956464503163,-0.16089086381106144,0.5411219485334958,0.17089606470867244,0.23663579989872296,0.26356989461109037,-0.17178135548489257,-0.04100131493610281,-0.4310419429424048,-0.471905210380322
Burdur,-0.3192059833965297,0.3681187598113229,0.41101294612557104,-0.26115906788003895,0.29682916304346024,0.10381766481102288,-0.6234331280635995,0.011398760049768664,-0.15278755920449838,-0.07561488475531095,0.09335048322358466
Kars,0.1577748289854806,-0.08296186535006729,0.5770401932768771,0.28198660718933966,-0.24056871703715285,-0.38161439828820554,0.22482621794877752,-0.2507421057276512,0.2482762292746877,0.3855126708318435,0.16896806529830297
Kastamonu,-0.1675775205090848,0.1382820906374432,-0.07861920611474181,0.47177920068537804,0.16866100271708268,0.46559185225363015,0.39757390476170523,0.1427053697138981,-0.009047861612240797,-0.5260846616363869,-0.15342806208625917
Kayseri,0.25884276046895843,0.045126008661570564,-0.30796698354467106,-0.18213335360680838,0.26347148762164424,-0.07375449957953194,0.2581447093791585,-0.679472716253019,-0.4372291113998701,0.05945268486511564,-0.07116962513413336
Artvin,0.47040719668684833,-0.05611545378003255,0.28071429768388023,0.1350402357421746,-0.3997005058822754,0.5763556693225664,0.007676361764189314,0.1557791331301035,0.17760328968553135,0.31159999281770867,-0.18336259737524183
Kırklareli,-0.3927707841513171,0.09685614146079974,-0.2291623837249424,0.14437259219005563,0.0909199770856864,-0.43573797037799694,0.310834981323638,0.21056508007859506,0.3790129151422017,0.5285903261664491,-0.029027109769987618
Gümüşhane,0.49309567064855075,-0.43477272896899355,-0.4728764231514074,0.27665247501715773,0.07642414468213585,0.367052526688284,0.07231017156246813,0.21482355755559332,0.05985814270461465,0.267305130147413,-0.02644752058069445
Sivas,0.19886074167465023,-0.4385408558406572,-0.2004625586389537,-0.15592313170774824,0.24392301993435145,-0.04168219880197241,0.3061307350056275,-0.29903995172562325,-0.6726310290920683,-0.04005804702654528,-0.07228519446247797
Antalya,-0.023169737075943338,-0.0131836404846651,0.1846312211494937,-0.29565844616541836,0.562715196734326,0.15922311284521556,-0.5705565434734439,-0.10180688116452413,-0.11795300465894602,-0.19898211844704453,0.3825965928662589
Erzurum,0.46351501812765067,-0.1508230477103497,0.4009957968976937,0.2019928679458906,-0.27277868258835464,0.2213651941649351,0.1436315924870976,-0.0664465848151584,-0.04687572825277192,0.6176413997695582,0.16933196376951484
İstanbul,-0.02782757847859404,-0.3000382368453096,0.04919853614640284,0.3392269404425039,0.33517006203185556,-0.23243765635634256,0.5621988156062772,0.4600584705569992,0.048690696932803014,-0.14233563223157458,0.27384213313525646
Bursa,0.07432923997991449,-0.098357259563411,-0.15033890531285526,0.44151829100803286,-0.6927912488169092,-0.10309878426169626,-0.37833683547405417,0.1245017798190002,-0.10441169385456804,0.26440837256753913,0.1929215087135575
Eskişehir,0.14630383859369694,0.07106394578764175,-0.5068384101075211,0.2849466025651009,-0.2619272284052661,-0.3189992559273524,-0.6229358597081814,0.0023891603337565055,-0.05405601293502551,-0.1186140974456237,0.24505675636700053
Konya,0.3940072123306167,0.42603362028802877,-0.19465317835203036,0.04574480003406309,0.19128386827188243,-0.24557312968323675,-0.41097079938476366,-0.4011461076917185,-0.16890952363585837,-0.24341556983324908,0.32981628171490895
Yozgat,0.14946767993456497,-0.059268490130718596,-0.29653735380476726,0.14739950267840957,0.014873929483871465,-0.1482397911511251,0.059420629925027876,-0.6002175349178938,-0.4217620006667494,-0.052277883678567866,-0.5457850409002409
Sinop,0.021025348080351315,-0.058476571858821144,-0.172298853324726,0.4362752040590462,0.38555444277707435,0.287532496100919,0.3503723593699141,0.4151882981513443,0.04648687991604008,-0.09076740438582113,-0.48912825235645513
Isparta,-0.03765479780562456,0.2707512879351565,0.29703850636100315,-0.10659188704815768,0.46578868514374744,0.009224432522242405,-0.752056551973376,-0.07887241979379103,0.03356835679586414,-0.05720136459744332,0.18008113619897814
Aksaray,0.28306379310863283,0.34357586011487556,-0.32000149420624197,-0.016048897490123695,0.2936418533982839,-0.23533757867863347,0.0007447538727418102,-0.7060666866707062,-0.2362344827226104,-0.05544810657118769,0.012277456286617389
Ardahan,0.18867580015847918,0.10084444379127613,0.6851462957466992,0.3033110098661545,-0.4896378347701875,0.06100058023182996,0.21598634093509558,-0.07923770178456821,0.08624041826491602,0.28685051483702406,-0.08181200903946426
Adıyaman,0.08240429660990231,-0.1897077643231932,0.21642603833633653,-0.6636397756288441,-0.09087134403461114,0.0877471194254137,0.4822836930371875,0.065144187595492,-0.3449420623884652,-0.2577249691754111,0.17820450097179233
Kahramanmaraş,0.21727271662050715,0.1065557379966675,-0.2254302223010119,-0.6606927685722113,-0.04520267007705304,0.2683786561012757,0.27972727503788236,-0.41344749614466736,0.015223342877450485,-0.08494336755560337,0.35128482885081597
Osmaniye,0.25141101714430913,0.20264574916634184,-0.2022921009368429,-0.6901411167762114,-0.10199963949322173,0.23101173016403304,0.19804834204538932,-0.4170386303583475,0.17279418112975128,-0.0734695621604368,0.25756558215753356
Niğde,0.22168988645490337,0.24419274903219912,-0.4896840542431466,-0.26121277263610077,0.06801078196423767,-0.041189490428416714,0.22851148015304526,-0.6372146112064638,0.18536605515218474,0.08261869066253766,0.27826693958160037
Tokat,-0.14216003209960065,-0.31052979846655915,-0.45349078647732516,0.2409879270637346,0.3413625054254782,-0.11559004635104551,0.4067656782754882,0.18537697692379734,-0.29875138937571916,0.14676737857516967,-0.4232343080819296
Bilecik,0.16281711117493247,0.14420777433479837,-0.3245360043434666,0.35665437630743396,-0.4528104456292575,-0.2446000609101868,-0.36414800330195507,0.48206761602625814,-0.05020705756068203,-0.2558953965366598,0.1493522583684488
Muş,-0.3202751149292253,-0.22005790141196244,0.5317214763656619,-0.03235944703759703,-0.34589619780796904,-0.4723710367270481,0.16814020819455072,-0.19089489526951808,-0.11219784050738102,0.11751626492744936,0.3624010402260114
Ağrı,0.4767857062388907,0.04510531505148507,0.3849615097797253,0.44796910464186834,0.1469577967616004,-0.392459934295166,0.0009240521997129673,-0.06185117052523976,0.002591430378941596,0.14765689407802224,0.4695871900413048
Hatay,0.0019601392542603715,-0.13163446910258636,-0.14490682418900588,-0.6293055065604934,-0.030644893158503186,0.40840652761273355,0.018168997479308717,-0.3210567616980172,0.34597060425359416,-0.19649434006256475,0.36904860581670557
Kırşehir,0.2043624406508404,0.045072709545569946,-0.16277686201570268,0.09962011198994428,0.09478844913464865,-0.08994877262759307,-0.0156624314971508,-0.7243714701470121,-0.40412608106112813,-0.11526513466062735,-0.4484919834432023
Bayburt,0.7734204391864951,-0.044342052054263774,-0.09783594980805467,-0.08518035584564053,-0.2842910119229346,0.18047472013905633,0.1546537013252071,0.3125474773058128,-0.18516344900704546,0.3338951083047865,0.04753311898088538
