,0
0,2094.571826771937
1,1625.870760098121
2,1564.7880559133598
3,1534.7290437472266
4,1514.530684146723
5,1497.9340896281922
6,1485.9361047961388
7,1475.9121119859278
8,1468.3002771724464
9,1462.0266950153732
10,1457.949096131048
11,1452.6096000828911
12,1449.4302439134265
13,1445.854883459789
14,1442.657216954011
15,1440.6952223268659
16,1439.0001227120492
17,1437.6320785865646
18,1435.4222182040332
19,1434.2527592072317
20,1432.4436628127985
21,1429.9941607481212
22,1431.116074359581
23,1428.4536514119093
24,1428.8111526690616
25,1426.6958236313458
26,1425.3587425130852
27,1426.9470692956106
28,1424.8414627705454
29,1424.705429487552
30,1425.3289685443267
31,1423.8148587971732
32,1423.5733516522644
33,1422.9636987967267
34,1422.5649199957309
35,1422.2165365433937
36,1422.70178308197
37,1421.8078988786133
38,1420.5424242654233
39,1421.154349626745
40,1421.5381273370383
41,1419.9298220849853
42,1419.1860945761985
43,1420.2795052973172
44,1419.4012613031182
45,1418.8572579308307
46,1419.8297539107434
47,1418.8650562700086
48,1418.3261665684777
49,1419.2306419903002
50,1417.8060523991658
51,1417.2448662286413
52,1418.0675754180777
53,1417.0992685703861
54,1416.4475159291055
55,1417.3797824750325
56,1417.790755094178
57,1416.1613038562405
58,1415.9940855360016
59,1416.7855793026124
60,1416.083201143269
61,1415.8213285448821
62,1414.3180172031016
63,1415.0999241181712
64,1414.952502789609
65,1414.4405714491159
66,1414.9228563761199
67,1413.560492985833
68,1413.8959432695087
69,1414.2358442822256
70,1413.3321503653447
71,1414.1033621100075
72,1413.7568701454607
73,1412.6746669832587
74,1413.8470515541412
75,1413.6889977683122
76,1413.1583885271843
77,1413.3635645964337
78,1415.0629946323672
79,1411.9976111134768
80,1413.8101542860152
81,1411.999832086131
82,1411.7590025157413
83,1413.1600002083246
84,1413.610204351355
85,1411.9352881796815
86,1412.1787927238474
87,1412.8700423880548
88,1411.9128116070685
89,1412.9804512282637
90,1412.1770468271495
91,1413.147717561333
92,1412.4562508077488
93,1412.5003279557886
94,1413.609979313071
95,1411.0684683026489
96,1412.776726586623
97,1411.3659630278066
98,1412.802017518284
99,1411.0672872805733
