,0,1,2,3,4,5,6,7
Balıkesir,-0.04097978580142357,0.6802547426764253,0.10312124048020485,-0.31806211766993997,-0.5473713148715299,0.03798728139406533,0.20789556217143718,0.28195334121900334
Manisa,0.35925194840655506,0.25921247648175366,-0.11692788679974664,-0.33413771535165177,-0.7165742467137802,0.186712774600714,0.17173987015065603,-0.31716224841322377
Yalova,-0.12379042520919241,0.15777325083308877,-0.2762772091894245,-0.8995265986579692,-0.15189387875985635,-0.10962859169519855,-0.19162234266098477,-0.049970323280359656
Çanakkale,-0.15955619865881196,0.7285530606529471,-0.14780870611900712,-0.12241942124766156,-0.5720057358968423,-0.01451952336894963,-0.04456192182870848,0.2784442235794587
Edirne,-0.19801533355068376,0.6862790919194791,-0.4193365307602849,0.11230812046259964,0.0666234377391756,-0.0628255993855351,-0.49594429969146114,0.21681376554610654
Aydın,0.5240747130384108,0.1979427652431279,-0.12999177258396938,0.1558234533454837,-0.457424888195879,0.2973512679082681,0.08536538798706249,-0.583132054474566
Çorum,0.017147268445670393,0.46549842518767065,-0.20048082272726428,0.39319096871416714,0.5150428827832836,0.4555079404279947,0.08660848630438196,0.32858454676728166
Bartın,-0.6783279848323945,-0.028316195580771614,-0.3582395769213362,-0.09647876694251377,0.21968320842996913,0.40580675274615324,0.4285645553340485,-0.06941311395114552
Denizli,0.407790984001109,0.24891079308228792,-0.08739236343896281,0.0786140690602926,-0.685468011060268,0.1601454974788867,0.24399061869285904,-0.45043083470504724
Giresun,-0.3326581439653293,0.7332406756769635,0.01126793944155781,0.038892486099174534,0.2601210626537262,-0.5086272137660834,-0.14187693252816866,0.05969426311584476
Afyonkarahisar,0.41989489961478615,0.16361923673372666,-0.1040083099325376,-0.004803860495741297,-0.7058676925035893,0.17088928277855606,0.4720129637480003,-0.1892818765819751
Samsun,-0.17338866565438285,0.7452458433815119,-0.26118088468736467,0.3475431260768899,0.4276180258323431,-0.1005339695862408,-0.09901677410556235,0.15091304756054255
Amasya,0.015335705561454907,0.6407252780899755,-0.11971509738672458,0.32883988703642497,0.4851198598226963,0.17925015974428984,-0.30206684604536727,0.3287130673710316
Kütahya,0.11511811597512131,0.38033410186604905,0.019223764500604035,-0.076405170942173,-0.7388711432460976,0.19578775096495207,0.463107956002526,-0.19275398413848707
Bingöl,0.024312988967712897,-0.23832664924326982,0.8403666846112162,-0.3161520214853194,0.1245987265447491,0.12264052179162728,-0.32412689026664754,0.028587415035419176
Ordu,-0.3240264078314978,0.6608025427334382,-0.3918347537884317,0.3343266450438732,0.4165493899437264,-0.047287457932859274,-0.12847740317708103,0.02796722393690059
Şanlıurfa,-0.03282845288871628,-0.43931455531769,0.7390417111924711,0.2358999979766424,-0.26875433075204896,-0.021824959313762184,-0.06698889285176451,0.35623141821959453
Elazığ,0.07084620224272371,-0.08940104007310301,0.9362462777048387,-0.0645583139139824,0.16665490039329797,0.16548683633971278,-0.2210769557608551,-0.047208389664701714
Mersin,0.04293763548363913,-0.7579908195312713,0.2258469050733789,0.2454717614086294,-0.29071380636654887,-0.1446251978020998,-0.3534146447634143,0.2863742142729207
Kocaeli,-0.47482238214019634,0.1780336753338133,-0.07284597430097517,-0.4629106147981264,0.22451305580203332,-0.4841058696016456,0.25323080948659876,-0.4175697480896279
Iğdır,0.40019977142904606,0.0045739876694641055,-0.2634763204747129,-0.4342654173613819,0.3718517787869959,-0.5477407325224443,-0.22284840691475605,-0.3063624152899119
Şırnak,0.12395835464395229,-0.5339191452078635,-0.06947992693174371,-0.1836730238727348,-0.22079413177728044,0.12800473604006357,-0.7718482896250989,0.010788395446681542
Ankara,0.35667166912325843,-0.1209090398534538,-0.07653523550311751,-0.04106262680467339,0.598651217410599,0.39244503112682544,0.5572119145168114,0.16655642494395004
Van,0.3871111996184566,-0.2849379640745828,-0.3394617489982334,-0.5143298976220134,-0.12382017426630293,0.07964799577599416,-0.4787366185414144,-0.37191634061875056
Tekirdağ,-0.19357257103699888,0.6175834628049117,-0.4575073999414108,0.17563577591913,0.1251225372202156,-0.07448422561041476,-0.5442084933308128,0.15359995452328323
Diyarbakır,0.1578647831447858,-0.15382749955818348,0.7343287685967268,-0.2700257392216898,0.08637006231474248,0.4192990188638788,-0.39432790459836564,-0.022298411645676152
Adana,-0.024347181041158125,-0.7321477654274814,0.3046391158119852,0.3037704547894104,-0.2971625574125753,-0.19041202934685145,-0.16139889749526712,0.35731422265082796
Düzce,-0.6047828039635201,-0.20771796000511863,-0.44307079625023826,-0.3891943260532944,0.1411604199957365,0.19967510621330747,0.38976166112171884,-0.17775401684464476
Çankırı,-0.20464828654262882,-0.16670647098748637,-0.4431314429925481,0.11457452373034532,0.5745704476963434,0.46796858537533387,0.311952219646675,0.2727549275131724
Burdur,0.4076353995565571,0.03658493423881904,-0.17785575682692348,0.37725007173581837,-0.5352325616209549,0.04493701829959556,0.1355998781686795,-0.5930127141652206
Kars,0.4769818391937601,0.06300805522326905,-0.12858933515261498,-0.5548350796703272,0.2987907894573938,-0.4757258958076632,-0.31864016363705283,-0.16437308057989727
Kastamonu,-0.5586929442250919,0.03730891259546271,-0.5106808997239956,0.18325385098917288,0.28202259905670674,0.5543964616330913,-0.010808551470571666,0.07130410951612279
Kayseri,0.4804897092514761,-0.3113480255948149,0.18675635850320071,0.22732059245458375,0.42213544200903597,0.04916198438416511,0.4044216729909659,0.4913932593888511
Artvin,-0.22833517563436048,0.30601866180562126,0.205187178457852,-0.024248185405810595,0.35298413276862395,-0.7669523894597966,0.08651709836213682,-0.3020379107036741
Kırklareli,-0.18486788958236555,0.6025672896498916,-0.47879905744340734,0.2721025247272932,0.09610860124700728,-0.11840186409517207,-0.500238550286004,0.1611016189446059
Gümüşhane,-0.26354284775859643,0.01768658125902707,-0.2176708293730967,0.13835553384532773,0.43931568003935867,-0.6153778169414448,0.27855146800693603,-0.4630663709363682
Sivas,0.2290663841347414,0.04323035946643486,0.687156714136193,0.12750351490350884,0.5919349549855168,0.2537809389287553,0.18265444277595466,0.09520415023295037
Antalya,0.40946416220022447,-0.20147105491646364,0.1420104020616688,0.5332464446615806,-0.4014103816637027,0.2035364076743309,0.20272076595421873,-0.49353491888735346
Erzurum,0.19257019815844234,0.34087788459438306,0.368623182342973,-0.35296341540197146,0.3056088222837747,-0.6573807820483233,0.1522133086204556,-0.193746296009664
İstanbul,-0.820893755376535,0.10788890002585362,-0.1378822459325545,-0.41193308854067145,0.14658856836738976,0.073487455392306,-0.24924206625207376,-0.19178848346894764
Bursa,-0.11060848447712315,0.533401806749089,0.14465990863711536,-0.6285780898051416,-0.3691259095293118,-0.18862464041390775,0.2876262375487668,0.1806912476710618
Eskişehir,0.11359939448100156,0.3797837450244887,-0.020097919578457486,-0.4535174151077866,-0.5695454725782046,-0.024623525634217287,0.4056997545492865,0.38366242742931284
Konya,0.6889897205571949,-0.30187866131555186,-0.1688723865421908,0.23764890554638207,-0.036278945726712884,0.02374237854154975,0.505866820486533,0.3023019203610754
Yozgat,0.1639423834996725,-0.1368839677431899,-0.09141115331516465,0.08506774104818854,0.5557732314667855,0.297327596405315,0.5735953431400833,0.46097066357707905
Sinop,-0.5141432773569766,0.5633262286808673,-0.32936129248783014,0.3786849220972478,0.3150813273211349,0.16754263475737363,-0.19489355529479674,0.0332993097890735
Isparta,0.39380282948127565,-0.1700942909172142,-0.17467109230099323,0.30179948552098135,-0.5117907147601425,0.19442316425143508,0.27049974035600005,-0.5670045252894007
Aksaray,0.3269905584381996,-0.4470955916546004,-0.11672370344929828,0.3872899844062355,-0.06701055808021,-0.23875151234288966,0.39188478339464167,0.5608015412340551
Ardahan,0.03166931110017888,0.10570823278242777,0.15509987388741453,-0.31913675527033886,0.4293989185005765,-0.7039229922983623,0.02768676752630712,-0.4257475982554492
Adıyaman,-0.15585217265335358,-0.5756457843346499,0.6360469737063316,0.1119836057742028,0.006011303586361523,0.05106294936242795,-0.4735934635632973,-0.01765279681870751
Kahramanmaraş,-0.10318955778044038,-0.644554531945502,0.5412417121566792,0.38998355489253045,-0.10992059359502576,-0.19781178611487998,-0.046493579442312805,0.2747688372015332
Osmaniye,0.009544407246881294,-0.7217760877755697,0.21846560117736774,0.2872716742731829,-0.21353819779641225,-0.413083998379663,-0.04628184621275441,0.3609944442008249
Niğde,0.23275679194555632,-0.4109362389369292,0.044263859515622325,0.38387901542485114,-0.053618500332206664,-0.36527374812849644,0.16807571889620546,0.6805027506605837
Tokat,-0.44084788776170586,0.334402978117832,-0.012679154674451111,0.258086547040713,0.607632746114684,0.5070530917813314,0.00939312836590586,0.025489967809561215
Bilecik,-0.3248776855723233,0.22640833007533265,0.0739188777726178,-0.6552244067029135,-0.5022545856087292,-0.03709143791472152,0.3776635573491789,0.11020675014765154
Muş,0.25434195488105615,0.18854017480809104,0.36437866177312866,-0.6298226365482887,-0.3146150260707442,0.008863872703210544,-0.38030311723405524,0.3558409278872653
Ağrı,0.4405660166197018,-0.05166354788975249,-0.2844703067889918,-0.724814929666911,0.16912605421870328,-0.1528492703022031,-0.29924335587285605,-0.2354555529713993
Hatay,-0.18764634987836235,-0.6154383702266003,0.23438272792580367,0.45494225941655964,-0.39110939818794543,-0.3313468005195756,-0.23250670486214325,0.08544065721785873
Kırşehir,0.4113003481274031,-0.42870914179183645,-0.0875262970089011,0.1319199444785825,0.4603214426759725,0.17831017128703752,0.4525901331313256,0.41647160116330745
Bayburt,-0.23276390478556033,0.17265389636904963,0.05237858213885047,-0.33765807705041084,0.27796760098235024,-0.751537030868921,0.3315707202465276,-0.21735239898687303
