,0
0,4273.4820172331265
1,3873.0350599453964
2,3770.050027300982
3,3713.7860769251733
4,3691.503540957184
5,3681.1588430989373
6,3677.0399547863954
7,3676.6542713507547
8,3678.5206630389134
9,3675.8182867472224
10,3676.1453293235277
11,3677.837866790341
12,3672.6233567861423
13,3666.909448834859
14,3661.3793629160227
15,3657.1227475451246
16,3657.8329349341716
17,3656.959706496453
18,3656.5848683588515
19,3658.647796092364
20,3656.6837899675784
21,3656.2378586264326
22,3655.7414826237655
23,3657.9322180072695
24,3658.4228720534566
25,3656.76814450001
26,3657.0809579628713
27,3656.435213750781
28,3655.530620229082
29,3656.005265601108
30,3655.846030516801
31,3654.3408175440604
32,3657.2091195514804
33,3656.257846205581
34,3656.235474522129
35,3655.375096483879
36,3656.7594112666643
37,3656.82666476072
38,3656.5945643319305
39,3657.0152146134296
40,3655.442039601156
41,3657.312077746396
42,3656.958007645917
43,3656.2483008598433
44,3655.9520953238584
45,3654.256373826782
46,3654.70792647975
47,3657.0260706980907
48,3655.51503327524
49,3655.4916599457674
50,3656.758928800084
51,3657.1997637599143
52,3656.9799493116634
53,3653.873320083204
54,3656.7412419305974
55,3655.063753389428
56,3656.1191479748236
57,3656.551582602427
58,3657.6108422274183
59,3656.413698647484
60,3656.2803228161933
61,3654.4371265063464
62,3657.1707185691057
63,3657.1413559136063
64,3655.6387624460435
65,3655.170031440732
66,3654.8880096087223
67,3657.3249272314474
68,3656.1894643839873
69,3659.3343474991143
70,3654.601037949705
71,3655.1161822323556
72,3656.1861178809027
73,3655.894085588149
74,3657.075768637498
75,3654.846440547886
76,3656.3762735737173
77,3656.7870914724854
78,3656.6561545270824
79,3655.9901903515283
80,3655.4388277555568
81,3657.808729493313
82,3655.3240877611856
83,3655.8034693743607
84,3655.3876050552417
85,3657.776730221651
86,3655.1969306531405
87,3654.1518312162257
88,3654.887109060977
89,3653.728318203513
90,3656.9882194648103
91,3656.614540440001
92,3657.1091238533672
93,3656.087109992394
94,3655.4155710311866
95,3656.888078961884
96,3655.091585417533
97,3655.1709198362496
98,3656.729949947922
99,3655.0378218767805
