,0,1,2,3,4,5,6,7,8,9
Balıkesir,-0.39126074815328066,-0.2490343272464592,-0.03029255601549313,-0.41644720753555603,0.47713933095713257,-0.37744582771278384,0.3532112958437163,-0.04546527703865697,0.196562978337707,0.27379080665450944
Manisa,0.15929424350136662,-0.4461196442035528,0.27940305855699393,-0.485653682552253,0.18681898087072454,-0.5543512336770401,0.04171744570312345,-0.08103091483747309,0.14765953468052367,0.29893264128422475
Yalova,0.18742066402549934,-0.08615194551923067,-0.05040472271206774,-0.059018314934823936,0.2118349912386519,0.08697433335117945,0.39832853355598713,0.17407963747850985,0.650690092737242,0.5353709028507158
Çanakkale,-0.18426923962578848,-0.22908463830826978,-0.1021228648964901,-0.5617714185894882,0.3706392421868438,-0.4530772412540337,0.3321771371496044,-0.00581041971876639,-0.040221272494905334,0.36455901163688426
Edirne,0.0065853134644121925,-0.12803226402886583,-0.3413702157255741,-0.5530254319492289,0.16418764276699246,-0.4525063108224874,0.04652951187914018,-0.38441653277461524,-0.2701406381490779,0.3264307683870252
Aydın,-0.3097874188238611,-0.3614011435126349,0.0776263696107854,-0.5092798870957013,0.1917970292570261,-0.62756637089831,-0.13410942764716782,-0.17202071453488804,-0.17129518110564282,0.02202175628313898
Çorum,-0.4363897045437237,0.6344378636804349,0.13128571113914375,-0.12854854606528177,-0.13117341444901967,0.1650186095567435,0.11838571100939697,-0.3996573842650424,0.18031589726664468,-0.35014186541733705
Bartın,0.22044672355105022,0.4604100846346119,0.3319475494610565,-0.14095481690992284,0.010074137847261914,0.22828194079611472,0.47286286941095723,-0.2882763633004425,-0.470987360264921,0.16918208787406647
Denizli,0.052283735310221534,-0.5562660228249747,0.3206051152218302,-0.22811714943702494,-0.009062064280863095,-0.5996824750425083,-0.12389628230885011,-0.1414452982467925,0.08119940138564584,-0.36243323973555985
Giresun,-0.114950409291011,0.1723927811731276,-0.4064916252742097,0.1664597561121042,-0.2553259142497336,0.3898735792704123,0.4863429183579178,-0.4512346127545528,0.3266703410605797,-0.008630675893905454
Afyonkarahisar,0.2033700606457565,-0.34874021036773517,0.5705057737626672,-0.14022395803179963,-0.16844430229604765,-0.5283220004776938,-0.02892279780640329,-0.005681561147918172,0.25623051045083606,-0.343308586817003
Samsun,-0.22835230828213632,0.419074600302623,-0.25008444929246687,-0.13114914338045777,-0.23852506576646657,0.3136333199403905,0.35571864289600763,-0.5257160525295256,0.3129898989277254,-0.19066596208697587
Amasya,-0.39259945743700064,0.21052993200050613,-0.21130780794604653,-0.03041912217860771,-0.23372555687395274,0.2634708097538666,0.10762433584481178,-0.5395615649383059,0.2719909387210915,-0.505206142836235
Kütahya,0.09030230819031368,-0.4118794015821216,0.3339063882423808,-0.13786502452634858,0.2754711717829246,-0.4586570636150863,0.4994418581769763,0.10072344303434519,0.33363161500359734,-0.1858830435994351
Bingöl,-0.45879742787968325,-0.3773872685640306,0.019285284664773222,0.2983741243889816,0.18653857128126589,0.5516326291625856,-0.3331610681307879,0.2426940542432188,0.023097785157477662,0.2194523280636433
Ordu,-0.22657554467177415,0.18282160469602152,-0.2154459703268745,-0.031741948969970006,-0.1297201870479783,0.4020731234496735,0.3331286007738972,-0.7062612657047896,0.13938492934382846,-0.24518838433647447
Şanlıurfa,0.1726431320651129,-0.14867212219641981,0.13911350944787831,-0.17337139730495438,-0.20551794919307145,0.35891296637941167,-0.4935360212085339,0.6740179551183936,0.16834124213589194,-0.03752082603038676
Elazığ,-0.5190370497549573,-0.4307528003441469,0.046625076850032296,0.4003882059301206,0.32293093929152117,0.34087918872804956,-0.1019121584788271,0.3089509794920671,-0.23700498495505923,-0.008762488805517922
Mersin,0.11793626350717336,0.004930197216574398,-0.21993272461209049,-0.08275616895829851,-0.17236426175900166,0.11008214175666278,-0.27608141922784885,0.8462710421104385,-0.29213019929750916,-0.10622874980346535
Kocaeli,0.2031975807083921,0.27714902411088516,0.24185490925064718,0.16406687290215002,-0.16623123541940457,0.06947004540494592,0.5662396976599934,-0.14089264681101824,0.17261686791369263,0.6274980467369252
Iğdır,0.049721642932343886,-0.15372757563458647,-0.11276799192381,0.280539933432104,-0.4990096396917901,-0.22482615537254114,-0.3469629481963269,-0.3952017660149701,0.09702883548513865,0.5449188725104267
Şırnak,0.2621105246596726,-0.01448492252493152,-0.2634486731158786,-0.5535732570866776,-0.25435211641750805,0.2791742469884537,-0.48654297517670375,0.366492961238655,0.1940424050468896,-0.06255264949396233
Ankara,-0.45770052806317285,0.6918701879223351,0.45950741503290315,0.14035758427865894,0.04047093500694861,-0.16296163368578145,-0.20835450340500763,0.03420396555671964,-0.04127704158390209,-0.08061549848197054
Van,0.06051311526576389,-0.06954361957533256,0.18732693389570285,-0.32839500003570715,-0.34515385281953315,0.0958227966793565,-0.6182351321033492,0.08204557527373237,0.29046633066150007,0.4969277180129478
Tekirdağ,0.1979820909666639,-0.09410127729415331,-0.25866587342496306,-0.5245292522345197,0.13221636363399417,-0.21814844427490124,0.004806345041736483,-0.6379001203230283,-0.256037171611023,0.2689692593664745
Diyarbakır,-0.38338809376602184,-0.37681705939349386,0.13075009627388104,-0.26692995924532237,0.1424429152307209,0.4345597887841731,-0.38249932587316987,0.4644126370734015,0.10625202970930192,0.20067078207437078
Adana,0.1862913248734987,0.0702314121331877,-0.3328741298637934,0.10755569353530395,-0.11421735431188534,-0.007786885109751149,-0.13631558279736603,0.7983787603964109,-0.3918275763106707,-0.12395162424715526
Düzce,0.41656830518153665,0.22117855179022866,0.4996588223361691,-0.06465998979631533,-0.008794967907903791,0.3230181090962292,0.4132439719233859,-0.34483260091179063,-0.1457533296209758,0.32919425266021946
Çankırı,0.2400231634073393,0.6888086726153744,0.4236018273528155,0.06288055652916669,0.13134404359847815,0.34047014140135096,0.012184802284127966,-0.2945380248220647,-0.2308452414185705,-0.10572229234498351
Burdur,-0.0064760018824860715,-0.5827680880642168,0.25799262832952846,0.06789238943615228,-0.31958760310045214,-0.34265670503558343,-0.08236860661742271,-0.0012306769128020676,-0.14547783506998224,-0.5845255239406776
Kars,-0.048831337206990975,-0.0720363557947671,-0.004083526740686454,0.3536295628794123,-0.3714090880088232,-0.40864860243130136,-0.3935481721723809,-0.3514215898638019,-0.0575840583675906,0.5298340388009748
Kastamonu,0.1674391961710463,0.42971469312249927,0.37042744088165014,-0.0302416969666364,-0.03973984505398011,0.3512936921544778,0.4385657553711043,-0.36415898627723986,-0.44546226763254576,0.028346331671246654
Kayseri,0.07215300492559619,0.49959115100668744,-0.24428510567506498,0.34138946037747664,0.4572124007952454,-0.21262259249453178,-0.4378923104264732,0.15367337895496735,-0.10547598259443063,-0.29705005822274694
Artvin,-0.3865643321923678,0.1794707806279986,-0.33681404274671556,0.2645105781048312,-0.5136904894170379,0.10240270540225037,0.14288202702757324,-0.07223578201109318,0.49056925160228576,0.30707166133917724
Kırklareli,-0.04175546067802435,-0.2143249191098562,-0.35098276843176984,-0.5297697605197464,0.26595077329083067,-0.4947808224624362,0.08477696962725458,-0.29135894910400945,-0.2824828521628982,0.24711292559493184
Gümüşhane,-0.21369273458691113,0.11957213823028716,-0.5254378399489534,0.44859803080012045,-0.3988916838362133,0.09131020483837267,0.06943321110558577,-0.3554746727481434,0.4024601975557615,-0.045861189780324045
