0,1,2,3
Adıyaman,Adana,0.28088057311638337,17.326720433357586
Afyonkarahisar,Adana,-0.31269306293493754,-10.601586152768625
Aksaray,Adana,-0.004535481487112638,-0.14797148943508195
Amasya,Adana,-0.4669012009162381,-10.824670780649024
Ankara,Adana,-0.18126587947235062,-17.439260055214792
Antalya,Adana,0.07408092237205884,5.893492288166476
Ardahan,Adana,-0.5027029200342442,-7.7930447879804
Artvin,Adana,-0.5073299376592142,-8.564247762588499
Aydın,Adana,-0.3881359110227818,-14.200474513043059
Ağrı,Adana,-0.34844087959523057,-11.763587632371557
Balıkesir,Adana,-0.3988907386205193,-15.764730787127096
Bartın,Adana,-0.5354737352692577,-8.685140856881425
Batman,Adana,0.07304404596233698,3.187379847349792
Bayburt,Adana,-0.3781974926966927,-5.286978692325795
Bilecik,Adana,-0.4917119742808529,-8.886632388648193
Bingöl,Adana,0.09815634361735959,3.2283864399027133
Bitlis,Adana,0.3538400057503361,20.193530616159265
Bolu,Adana,-0.3988937780660973,-8.698327747896931
Burdur,Adana,-0.3161052657983245,-6.759452726912258
Bursa,Adana,-0.37665564931818346,-19.315043524005862
Denizli,Adana,-0.3897885787291041,-12.44253014152607
Diyarbakır,Adana,0.29662697576521857,26.4169297648043
Düzce,Adana,-0.30571657858498824,-6.914163286766625
Edirne,Adana,-0.49799019867606953,-11.490670928588697
Elazığ,Adana,0.24633115530756372,13.267201553740232
Erzincan,Adana,-0.23746616251229333,-6.543922212120199
Erzurum,Adana,-0.28794869378083104,-11.806407696670481
Eskişehir,Adana,-0.3147556171411199,-11.52475542969975
Gaziantep,Adana,0.3590054862740027,31.8678921342587
Giresun,Adana,-0.609860917310958,-15.101826157455392
Gümüşhane,Adana,-0.5324606743815434,-9.408279930471442
Hakkari,Adana,-0.045993074844594965,-1.1998460992151199
Hatay,Adana,0.5382601431250116,64.81661857475241
Isparta,Adana,-0.25480898399369695,-7.862109473225023
Iğdır,Adana,-0.5020528657793984,-8.8355071817388
Kahramanmaraş,Adana,0.43985023046123517,39.76397602975269
Karabük,Adana,-0.5545937021610531,-9.697728388306734
Karaman,Adana,-0.05243852177115953,-1.376526977072662
Kars,Adana,-0.3155848675692958,-8.781638333527361
Kastamonu,Adana,-0.5807887787548495,-13.086409945409228
Kayseri,Adana,0.25111069853403983,17.23935690367344
Kilis,Adana,0.17419907762197123,4.819538042583678
Kocaeli,Adana,-0.3914064967863121,-18.33366717280824
Konya,Adana,-0.005677920425625042,-0.3835068940371362
Kütahya,Adana,-0.4687679133387155,-13.15137939537955
Kırklareli,Adana,-0.38236377868312554,-8.600008687593702
Kırıkkale,Adana,-0.5034409195650816,-12.672536996250537
Kırşehir,Adana,-0.30169407568824247,-7.215340925939666
Malatya,Adana,0.13186239663628022,7.519004809286065
Manisa,Adana,-0.44945777346484334,-16.983095331338987
Mardin,Adana,0.6178839734640631,82.3422083433095
Mersin,Adana,0.62698074602258,114.25840488871017
Muğla,Adana,-0.06978806143628301,-3.2358594338775255
Muş,Adana,0.0019437618050037774,0.07618208578928319
Nevşehir,Adana,-0.10771392565472535,-2.9626376455793415
Niğde,Adana,0.6947278734764532,84.9715807370772
Ordu,Adana,-0.6658203639805406,-21.367546598978098
Osmaniye,Adana,0.749606487814901,116.39741737777398
Rize,Adana,-0.5478562966399972,-12.222364768962336
Sakarya,Adana,-0.3774791400375829,-12.36898179741318
Samsun,Adana,-0.625926048393339,-23.191145902721946
Siirt,Adana,0.31760074990502735,15.873063583267996
Sinop,Adana,-0.6625857742557318,-11.73210436119479
Sivas,Adana,-0.3293401434311053,-12.368251033067759
Tekirdağ,Adana,-0.4987396130213741,-16.248647817778853
Tokat,Adana,-0.5747073825528717,-20.063649744839115
Trabzon,Adana,-0.6104983576965913,-21.423631917052884
Tunceli,Adana,-0.03918095264323986,-0.8616078322818003
Uşak,Adana,-0.5218698002689536,-9.860460657706597
Van,Adana,0.05359483814068303,4.41920865653078
Yalova,Adana,-0.42298388455399044,-8.398025763696944
Yozgat,Adana,-0.5220023880146154,-16.14874418337372
Zonguldak,Adana,-0.6107735259301257,-16.72701564503598
Çanakkale,Adana,-0.28503164637589684,-7.940143081844352
Çankırı,Adana,-0.40794664772507855,-9.915154008036364
Çorum,Adana,-0.574734353547734,-15.674617563641325
İstanbul,Adana,-0.3212715857584593,-49.82658451992725
İzmir,Adana,-0.2958110359254803,-21.655000557552242
Şanlıurfa,Adana,0.5171400835063122,63.12284339256938
Şırnak,Adana,0.3085081055057762,15.078600035303984
Adana,Adıyaman,0.40861931911048,25.730578522735513
Afyonkarahisar,Adıyaman,-0.4701414763874439,-7.28443536343163
Aksaray,Adıyaman,-0.2239473771430144,-3.0691839988125023
Amasya,Adıyaman,-0.472142094979353,-5.582547336173928
Ankara,Adıyaman,-0.31985506630371124,-14.087383409882015
Antalya,Adıyaman,0.162767066956457,7.327643835821958
