0,1,2,3
Adıyaman,Adana,0.28173513618808066,16.69562983158797
Afyonkarahisar,Adana,-0.3550224310015231,-11.649565569929024
Aksaray,Adana,0.311630600656011,15.27580815615594
Amasya,Adana,-0.3599104789254336,-8.680306875560655
Ankara,Adana,-0.09218809116624692,-9.55550945589093
Antalya,Adana,0.07882916954628105,6.1916839624294
Ardahan,Adana,-0.3321419694679016,-5.6171415241369775
Artvin,Adana,-0.36399796613308505,-7.759904908312074
Aydın,Adana,-0.3341830426029971,-12.949693629442551
Ağrı,Adana,-0.43732371895696004,-13.799291821213291
Balıkesir,Adana,-0.3309273696086437,-14.023305884236876
Bartın,Adana,-0.5171058791925359,-9.491613763810099
Batman,Adana,-0.0377361439950683,-1.5008652790557613
Bayburt,Adana,-0.24467253203967065,-4.693836826354653
Bilecik,Adana,-0.4026984681472994,-7.9486767034956705
Bingöl,Adana,0.31507368927770024,15.11608075874183
Bitlis,Adana,-0.0012795059850948683,-0.04755859259565387
Bolu,Adana,-0.30905607502291643,-7.813601400373772
Burdur,Adana,-0.24561971871567584,-6.195010024111316
Bursa,Adana,-0.3919826426287291,-20.29943409609162
Denizli,Adana,-0.3688694420917252,-12.017790784478272
Diyarbakır,Adana,0.155464893730333,11.190116613334714
Düzce,Adana,-0.4630402585143583,-10.378805675067804
Edirne,Adana,-0.6316797608370769,-13.51928761448233
Elazığ,Adana,0.19024498248552107,10.869235007879695
Erzincan,Adana,-0.14269579302648785,-4.461820814871153
Erzurum,Adana,-0.2990071346913264,-12.55559959841941
Eskişehir,Adana,-0.215702712767834,-8.273601989430274
Gaziantep,Adana,0.36452206495417777,36.26253691297321
Giresun,Adana,-0.5767581077011247,-17.314613053205953
Gümüşhane,Adana,-0.5679504498433491,-15.618277920893194
Hakkari,Adana,-0.266089722477737,-6.378030217506876
Hatay,Adana,0.5368275722588287,64.62586621867696
Isparta,Adana,-0.10578565264430743,-3.657927866693338
Iğdır,Adana,-0.4467101844464667,-8.213729174240427
Kahramanmaraş,Adana,0.3744011737770955,31.096510786233818
Karabük,Adana,-0.28817045776591493,-7.744131481022958
Karaman,Adana,0.19313882378070205,6.78045281371772
Kars,Adana,-0.3527725628181469,-9.004620861707425
Kastamonu,Adana,-0.49976172633917954,-13.5032708525039
Kayseri,Adana,0.3410435300116481,27.800725570046616
Kilis,Adana,0.19388124691504213,6.081380182387202
Kocaeli,Adana,-0.4215106385404412,-20.9305745261817
Konya,Adana,0.02868100000817536,1.955160001174405
Kütahya,Adana,-0.38015884821623785,-10.900455921671787
Kırklareli,Adana,-0.3745406747955588,-8.834775425138785
Kırıkkale,Adana,-0.5701702498443648,-13.445565469642377
Kırşehir,Adana,-0.14791407531890818,-3.9604759009718116
