0,1,2,3
Adıyaman,Adana,0.3187944430552015,18.20056144631405
Afyonkarahisar,Adana,-0.24485554408623583,-8.010139230054628
Aksaray,Adana,0.31375974256151207,14.089928632817928
Amasya,Adana,-0.23204465363157276,-5.9627555934426715
Ankara,Adana,-0.20045364921990635,-21.596906983283972
Antalya,Adana,0.06160820314394657,4.88972223967288
Ardahan,Adana,-0.3552040525140434,-5.352250579063619
Artvin,Adana,-0.04519894528770646,-1.0436978539752877
Aydın,Adana,-0.23874573292285076,-9.517896507937465
Ağrı,Adana,-0.42889122967446613,-13.25681487397977
Balıkesir,Adana,-0.35073148583300273,-13.46146655378973
Bartın,Adana,-0.4660753270333147,-7.642335076688516
Batman,Adana,0.02850760398072704,1.132038428617734
Bayburt,Adana,-0.020626565128444425,-0.45588441541846525
Bilecik,Adana,-0.3204673453093878,-6.978003867765247
Bingöl,Adana,0.12013078102844255,3.867836803177794
Bitlis,Adana,0.13956201080283684,5.489875035173178
Bolu,Adana,-0.2764551203582282,-6.765055129557898
Burdur,Adana,-0.07014420032042766,-1.8811069370929259
Bursa,Adana,-0.4068319677376595,-21.447448108804362
Denizli,Adana,-0.28471501390649234,-9.703032758944477
Diyarbakır,Adana,0.18216503843540585,13.012250224880717
Düzce,Adana,-0.4362791995080829,-8.808081822750186
Edirne,Adana,-0.4637542202351555,-10.652002257150755
Elazığ,Adana,0.15876588098758462,7.581914339622835
Erzincan,Adana,-0.14354538223168092,-4.263897971001594
Erzurum,Adana,-0.27599835087125435,-10.503722134808868
Eskişehir,Adana,-0.15608963847418494,-6.323153009178815
Gaziantep,Adana,0.3975323465658924,42.736760885316556
Giresun,Adana,-0.48730815138285044,-13.612063081925426
Gümüşhane,Adana,-0.1980034726613735,-6.417290181393214
Hakkari,Adana,-0.19479382516059288,-4.207868586511914
Hatay,Adana,0.571061834941409,71.06895930999559
Isparta,Adana,-0.03006428302095651,-1.05029699501347
Iğdır,Adana,-0.49090635919325326,-8.479372522360196
Kahramanmaraş,Adana,0.44758768520009173,38.345883936337444
Karabük,Adana,-0.24728707104821,-6.718016195080207
Karaman,Adana,0.22210931683694748,7.474907800092258
Kars,Adana,-0.3777291465280233,-9.064205704342205
Kastamonu,Adana,-0.3320475146273969,-8.690273003864975
Kayseri,Adana,0.32268316030653715,27.0257886427852
Kilis,Adana,0.30597252337828745,9.387932162223224
Kocaeli,Adana,-0.4142642044888966,-21.706538951263735
Konya,Adana,0.13257334993326364,9.786770630488496
Kütahya,Adana,-0.32511377641984507,-9.001792303341444
Kırklareli,Adana,-0.26378739223346614,-6.50025858334939
Kırıkkale,Adana,-0.1923838372378917,-5.083825444767946
Kırşehir,Adana,-0.07123030752969614,-1.8781462721681303
Malatya,Adana,0.060730294346421035,3.133125592792873
Manisa,Adana,-0.3967905911466549,-14.512264673205967
Mardin,Adana,0.3808051188932538,28.237829852249927
Mersin,Adana,0.6720147926387904,132.62868610530307
Muğla,Adana,-0.06554466362893709,-2.9479355859725107
Muş,Adana,-0.1537224521658532,-4.9310507954579315
Nevşehir,Adana,0.290678467954234,11.651596329405463
Niğde,Adana,0.7221300185186385,83.53511072659074
Ordu,Adana,-0.6234973840253577,-17.24922665099501
Osmaniye,Adana,0.7587287364291332,116.7702568029056
Rize,Adana,-0.4324182057549812,-9.943435857324726
Sakarya,Adana,-0.5070825930225288,-15.703179536225218
Samsun,Adana,-0.516295577073696,-19.462037570115413
Siirt,Adana,0.3013913902297179,13.873222896546551
Sinop,Adana,-0.6041469100881001,-9.556314935671308
Sivas,Adana,0.0007872282173456844,0.03296145680707265
Tekirdağ,Adana,-0.43817149132833433,-15.986903528680552
Tokat,Adana,-0.4418048839719232,-16.12226701936705
Trabzon,Adana,-0.3289269442903027,-11.681865256595321
Tunceli,Adana,0.04852544044188291,1.0009618262309508
Uşak,Adana,-0.2008331748397865,-4.888716118200639
Van,Adana,-0.07124091277723324,-3.6448477759606517
Yalova,Adana,-0.5495695136356263,-10.32853246536273
Yozgat,Adana,-0.23764703633215206,-7.410405001417334
Zonguldak,Adana,-0.4103473893760019,-11.616823132894389
Çanakkale,Adana,-0.3153669861536996,-8.951810579593968
