0,1,2,3
Adıyaman,Adana,0.3492710075500107,22.94691707400134
Afyonkarahisar,Adana,-0.2831511235512387,-9.970568896991166
Aksaray,Adana,0.23555635074372605,10.169789581462892
Amasya,Adana,-0.579632015916261,-12.212468469803532
Ankara,Adana,-0.17620193974508463,-17.777466052449295
Antalya,Adana,0.11178142899473412,8.965880341225088
Ardahan,Adana,-0.39631623320983517,-6.937273960279894
Artvin,Adana,-0.3308849880595601,-6.850881715450187
Aydın,Adana,-0.23144415087088444,-9.335202170883969
Ağrı,Adana,-0.4092144261872826,-14.025008216210107
Balıkesir,Adana,-0.5469455718334929,-19.564887478536868
Bartın,Adana,-0.524623740117645,-8.859361898453637
Batman,Adana,0.1433563742220224,6.726591947487602
Bayburt,Adana,-0.24091447575504926,-3.956543467915875
Bilecik,Adana,-0.3466240563429061,-7.067979352689481
Bingöl,Adana,0.229022166437743,9.198463252700344
Bitlis,Adana,0.11875400550872582,4.871105659375758
Bolu,Adana,-0.36149692922166465,-8.295589117628534
Burdur,Adana,-0.12209174395436917,-3.2923624130965905
Bursa,Adana,-0.3855061677346951,-19.838358694034934
Denizli,Adana,-0.3540504132703435,-11.303991612927538
Diyarbakır,Adana,0.25668928869469365,20.913535010281006
Düzce,Adana,-0.5279196602691383,-10.448588824639844
Edirne,Adana,-0.5663479676871956,-12.944181388473694
Elazığ,Adana,0.18724092808388262,9.820290982551505
Erzincan,Adana,-0.23713688460991003,-6.122411321560254
Erzurum,Adana,-0.3714435070906282,-15.88044565150126
Eskişehir,Adana,-0.2524482020519226,-9.27912539297294
Gaziantep,Adana,0.41702754724859165,41.707327624807824
Giresun,Adana,-0.48872633098734564,-13.852047753991718
Gümüşhane,Adana,-0.48433181685161586,-11.324230752213499
Hakkari,Adana,-0.09993090242512918,-2.588537584879049
Hatay,Adana,0.5874737428357505,77.70828255224372
Isparta,Adana,-0.0881404958365338,-3.132388788594306
Iğdır,Adana,-0.3938261996336668,-7.496278322430405
Kahramanmaraş,Adana,0.505692098460451,49.452063913847795
Karabük,Adana,-0.3772120156294957,-8.600385464252698
Karaman,Adana,0.07697396374414918,2.2519807317207055
Kars,Adana,-0.5063802951386212,-13.011446212122637
Kastamonu,Adana,-0.4863173852936923,-12.074079325299879
Kayseri,Adana,0.3377094744835267,25.68893770145005
Kilis,Adana,0.3889087438765821,14.980490395194826
Kocaeli,Adana,-0.43013066502205605,-19.687698464302585
Konya,Adana,0.06615990438078699,4.633710990836669
Kütahya,Adana,-0.47058113512683125,-12.966464350044038
Kırklareli,Adana,-0.25643568031696135,-6.526832882832279
Kırıkkale,Adana,-0.44241225936093914,-11.490682873378907
Kırşehir,Adana,-0.2240790499368886,-5.523177028828473
Malatya,Adana,0.20411073989363604,12.516316918596583
Manisa,Adana,-0.4340447548589392,-16.363446489895473
Mardin,Adana,0.46377937098057354,41.69470966222773
Mersin,Adana,0.6468830121693318,119.1357456072805
Muğla,Adana,-0.13824513265335195,-5.772690960510983
Muş,Adana,-0.12957842563993818,-4.730680471863707
Nevşehir,Adana,0.15446339853732502,5.7263974493965994
Niğde,Adana,0.7452489627601352,107.23010720874659
Ordu,Adana,-0.7824476640036552,-24.16900504499242
Osmaniye,Adana,0.7588896925637517,116.31824087656915
Rize,Adana,-0.5638633838698083,-13.21919005673895
Sakarya,Adana,-0.4558727415230052,-14.493367882851809
Samsun,Adana,-0.5865073139348991,-21.558372039855293
