0,1,2,3
Adıyaman,Adana,0.3474664669971071,22.348989227382663
Afyonkarahisar,Adana,-0.44455358234233194,-12.69342778170779
Aksaray,Adana,0.05522385727583689,1.810211678266629
Amasya,Adana,-0.5218595250363273,-10.941483874316448
Ankara,Adana,-0.2087271912280666,-19.05894494198745
Antalya,Adana,0.08454637788947073,6.626628008439474
Ardahan,Adana,-0.496127173282162,-7.124588284395697
Artvin,Adana,-0.30212060412464536,-5.626074647175987
Aydın,Adana,-0.4248530457317077,-14.40720156668302
Ağrı,Adana,-0.41418426294435584,-13.693372974147715
Balıkesir,Adana,-0.48808915095645183,-17.33561284126235
Bartın,Adana,-0.6903492848022248,-9.717002722926477
Batman,Adana,0.04610277988376733,1.943401246192318
Bayburt,Adana,-0.628806694838152,-6.84733606924502
Bilecik,Adana,-0.5178396790278589,-8.54948963906196
Bingöl,Adana,0.2477345988525011,9.670361697280196
Bitlis,Adana,0.4085896959216083,25.02065557136422
Bolu,Adana,-0.32356570254871403,-6.694580251226421
Burdur,Adana,-0.4662453341968735,-8.1548904776231
Bursa,Adana,-0.41947151096310736,-20.88975239790297
Denizli,Adana,-0.368339506352394,-11.169024197881303
Diyarbakır,Adana,0.34090243688221683,31.79034651646181
Düzce,Adana,-0.42385304206082536,-8.520343029827265
Edirne,Adana,-0.453004894481609,-10.161694157338507
Elazığ,Adana,0.21582177927039733,10.405111913982516
Erzincan,Adana,-0.431795762561274,-8.66358554424195
Erzurum,Adana,-0.39035660311446246,-14.350960953860604
Eskişehir,Adana,-0.29248771722650224,-10.094813778114796
Gaziantep,Adana,0.3741234392618336,33.45410555130567
Giresun,Adana,-0.7181105526358049,-15.593639830696336
Gümüşhane,Adana,-0.6580820796874448,-10.476543829470016
Hakkari,Adana,-0.07144556382271076,-1.8662963534287005
Hatay,Adana,0.5427261312670006,62.46971630381618
Isparta,Adana,-0.4019001746553078,-9.576107500102621
Iğdır,Adana,-0.4398790667258235,-7.888814512374216
Kahramanmaraş,Adana,0.4475348452769041,38.934748849538025
Karabük,Adana,-0.6733565963210315,-10.291571456800925
Karaman,Adana,-0.1520734636089775,-3.295729270747997
Kars,Adana,-0.47384109333256047,-11.394462188447028
Kastamonu,Adana,-0.6030719381516056,-12.37622005421456
Kayseri,Adana,0.31095347621500574,22.005178890120103
Kilis,Adana,0.11490577521080123,2.8096217595407853
Kocaeli,Adana,-0.49978810038371807,-21.491748273907703
Konya,Adana,-0.02996339263901411,-1.8104387526459629
Kütahya,Adana,-0.5153890391044628,-12.273320385432857
Kırklareli,Adana,-0.39291941903086924,-8.32413309269368
Kırıkkale,Adana,-0.529906996454533,-11.384846013185038
