0,1,2,3
Adıyaman,Adana,0.32950682661891917,21.015173896751726
Afyonkarahisar,Adana,-0.3589687793251702,-11.806084102895449
Aksaray,Adana,0.26266345945826536,11.652506962287774
Amasya,Adana,-0.3779728931684296,-9.266017533455692
Ankara,Adana,-0.12805633511020287,-13.05291265490217
Antalya,Adana,0.09510594739440248,7.752426900141186
Ardahan,Adana,-0.4931571280317177,-7.999613730291583
Artvin,Adana,-0.2904752727234266,-6.472021891079769
Aydın,Adana,-0.36816868404394154,-14.500944965251279
Ağrı,Adana,-0.4234480364168446,-14.726820722457408
Balıkesir,Adana,-0.5890168123196778,-22.80311089004742
Bartın,Adana,-0.611234568920383,-9.37546158938051
Batman,Adana,0.03360050961029638,1.460221804809884
Bayburt,Adana,-0.336679966222147,-6.657419504900069
Bilecik,Adana,-0.29488508229087046,-6.19167121074801
Bingöl,Adana,0.18532727743660565,7.157998234970975
Bitlis,Adana,0.1743514788096346,7.964714961964547
Bolu,Adana,-0.3903101497599599,-8.593330775581094
Burdur,Adana,-0.19542924065127693,-4.970982159287307
Bursa,Adana,-0.29689224079112125,-16.35710141391599
Denizli,Adana,-0.26032950369945485,-9.015996526646108
Diyarbakır,Adana,0.25199625197180686,22.18677607100723
Düzce,Adana,-0.46299726209644704,-9.561546635341067
Edirne,Adana,-0.44558440475393735,-11.213480698732925
Elazığ,Adana,0.13435555645858321,6.303736019007329
Erzincan,Adana,-0.1835722466801697,-5.524220538930719
Erzurum,Adana,-0.411369749545383,-16.515804351743096
Eskişehir,Adana,-0.3028421090890036,-10.821161008904102
Gaziantep,Adana,0.42538142082209773,45.54996849845219
Giresun,Adana,-0.5948162053945016,-16.89630938223769
Gümüşhane,Adana,-0.48089659901687193,-11.911651385985122
Hakkari,Adana,-0.14821922811178778,-4.038915213466176
Hatay,Adana,0.5592132832278806,71.68136219074357
Isparta,Adana,-0.1400334781622148,-4.620973070167827
Iğdır,Adana,-0.4926074142676901,-9.32008486579042
Kahramanmaraş,Adana,0.49156285433223856,48.02308812824872
Karabük,Adana,-0.33373893856168074,-7.713932051793782
Karaman,Adana,0.1275308504212935,3.9850358622356388
Kars,Adana,-0.39117828778103997,-10.887010686388805
Kastamonu,Adana,-0.4209008982586927,-10.976945989694714
Kayseri,Adana,0.3084454491540273,23.490452794343096
Kilis,Adana,0.3455123072881349,11.75378335440295
Kocaeli,Adana,-0.4030789826515935,-19.255637182162587
Konya,Adana,0.05821776072865736,4.124858530567649
Kütahya,Adana,-0.33521255318197407,-10.341649051374354
Kırklareli,Adana,-0.415914290088345,-9.495434382151133
Kırıkkale,Adana,-0.5480885496557102,-12.00160928591316
Kırşehir,Adana,-0.09371400486127159,-2.52893601265365
Malatya,Adana,0.2172626587730476,13.59058122806958
Manisa,Adana,-0.49046606409921223,-17.493867659053567
Mardin,Adana,0.3725011965440404,30.52740342175602
Mersin,Adana,0.6367444441641029,118.35659026825263
Muğla,Adana,-0.12969682931897075,-6.183797679404191
Muş,Adana,-0.11828572632393929,-4.498754276059282
Nevşehir,Adana,0.1419967696548813,4.970475148490946
Niğde,Adana,0.7573013269654175,108.40980428345388
Ordu,Adana,-0.7345692645218561,-21.154480971519497
Osmaniye,Adana,0.75930535464275,120.71305673534772
Rize,Adana,-0.5274188619294442,-13.07893429812918
Sakarya,Adana,-0.5541356985086558,-16.655929553991882
Samsun,Adana,-0.6358535272377539,-22.81922354942751
Siirt,Adana,0.2315625861610681,10.531457143996233
Sinop,Adana,-0.717950033414765,-12.18484056037203
Sivas,Adana,-0.1984563987815556,-8.380127539901368
Tekirdağ,Adana,-0.42671623007243076,-15.314991343089988
Tokat,Adana,-0.5928057036958697,-20.850393601780496
Trabzon,Adana,-0.48525539006043206,-16.276054782230666
Tunceli,Adana,0.1550431448517774,4.5389776022755886
Uşak,Adana,-0.47013858715302526,-9.211544061070393
Van,Adana,-0.04480382157263332,-2.608995577568838
Yalova,Adana,-0.5907769605747577,-10.942195446995393
Yozgat,Adana,-0.38208630840359376,-12.475449433987771
Zonguldak,Adana,-0.6138101422525251,-16.693502402414165
Çanakkale,Adana,-0.35119187000588714,-10.877551075491933
Çankırı,Adana,-0.47423470581909016,-11.240284213874359
Çorum,Adana,-0.5628264932029184,-14.926412147276947
İstanbul,Adana,-0.3174113194379683,-52.22699833678128
İzmir,Adana,-0.2574844207485071,-19.01088626527712
Şanlıurfa,Adana,0.4678561197077305,54.997394093344774
Şırnak,Adana,0.3374996201624843,21.552298172153897
Adana,Adıyaman,0.31250340072117405,18.69631326838321
Afyonkarahisar,Adıyaman,-0.44104760413590205,-7.944990946829592
Aksaray,Adıyaman,-0.26497220279804506,-3.9796378982145013
Amasya,Adıyaman,-0.4248058517165588,-5.849851946507535
Ankara,Adıyaman,-0.3781391943232355,-18.31555606645707
Antalya,Adıyaman,-0.050749077638292915,-2.068737554789083
Ardahan,Adıyaman,-0.2599165269401603,-2.9021970526461325
Artvin,Adıyaman,-0.5313653922291999,-5.794780087167217
Aydın,Adıyaman,-0.42452301111058527,-9.326690840881527
Ağrı,Adıyaman,-0.24214974509080398,-5.605246910882194
Balıkesir,Adıyaman,-0.683457491761076,-14.504754293254678
Bartın,Adıyaman,-0.37798315378080977,-3.937442884639002
Batman,Adıyaman,0.023384186288414613,0.584063396042331
Bayburt,Adıyaman,-0.5048648417144126,-5.15036146864493
Bilecik,Adıyaman,-0.30830454693292975,-3.721324220460246
Bingöl,Adıyaman,0.0897942961873829,1.8029585952821556
Bitlis,Adıyaman,-0.12467367578268103,-2.4284383294223484
Bolu,Adıyaman,-0.6216521983958061,-6.815368158039525
Burdur,Adıyaman,-0.38125471974506947,-4.874795478949101
Bursa,Adıyaman,-0.5904049653919189,-15.403365158862092
Denizli,Adıyaman,-0.4533295172163363,-7.907593375059205
Diyarbakır,Adıyaman,0.24542752153764041,12.440559460138482
Düzce,Adıyaman,-0.5973678228029463,-6.562474249115693
Edirne,Adıyaman,-0.654211601387186,-8.356280505794327
