0,1,2,3
Adıyaman,Adana,0.3718402982085167,24.92032315986315
Afyonkarahisar,Adana,-0.3507878388061718,-11.983802894722187
Aksaray,Adana,0.04438999785889352,1.5812392494411611
Amasya,Adana,-0.4003249491107068,-9.91822094075675
Ankara,Adana,-0.18702503881648497,-18.24669441026901
Antalya,Adana,0.09875159826889127,8.275029067901933
Ardahan,Adana,-0.5958501755434168,-9.129247158430777
Artvin,Adana,-0.39994505607615727,-7.544888362632983
Aydın,Adana,-0.33578782984807426,-12.970313936416124
Ağrı,Adana,-0.37951595389139714,-12.378696578259362
Balıkesir,Adana,-0.49410895409254635,-18.54452926951507
Bartın,Adana,-0.670121531837961,-10.51001500157203
Batman,Adana,-0.07764537011523569,-2.9363634369342955
Bayburt,Adana,-0.5313873217790271,-7.079769202014691
Bilecik,Adana,-0.3879562433438777,-7.703316383141823
Bingöl,Adana,0.2021157251694661,7.657119313031451
Bitlis,Adana,0.21398638562950886,9.988895549983878
Bolu,Adana,-0.4196522015959233,-9.556008837385633
Burdur,Adana,-0.4449084994723234,-8.591166026816387
Bursa,Adana,-0.3645119056407046,-19.353353342984068
Denizli,Adana,-0.24145853486697044,-8.859961929069675
Diyarbakır,Adana,0.2968023512071039,26.78043338773414
Düzce,Adana,-0.4529990070182319,-9.629988285628764
Edirne,Adana,-0.46488614740890954,-11.452315155269229
Elazığ,Adana,0.2282588048664112,12.235720337325114
Erzincan,Adana,-0.3008258970871538,-7.616520092842192
Erzurum,Adana,-0.328543691364017,-13.938010972108744
Eskişehir,Adana,-0.27081884258215944,-10.398422520893693
Gaziantep,Adana,0.4016906364072064,38.305131775345444
Giresun,Adana,-0.6674454505575927,-17.021860299542542
Gümüşhane,Adana,-0.7077035232157008,-12.333701907407468
Hakkari,Adana,-0.009960100894258228,-0.2799031712181092
Hatay,Adana,0.564101184486466,70.94935731662795
Isparta,Adana,-0.17788149809240364,-6.052150195824399
Iğdır,Adana,-0.47567829627073066,-8.70528364921393
Kahramanmaraş,Adana,0.5198550648910979,54.49350826445905
Karabük,Adana,-0.592232404997964,-10.378194942268667
Karaman,Adana,0.02838027630090713,0.8157105806346632
Kars,Adana,-0.38291315887763305,-10.58519343590134
Kastamonu,Adana,-0.5547816327118139,-13.132297361779575
Kayseri,Adana,0.2618169986942561,18.47116855264141
Kilis,Adana,0.21817922037365595,6.149429710488271
Kocaeli,Adana,-0.497244966758787,-22.270710102191863
Konya,Adana,0.0321654759378828,2.384384964185562
Kütahya,Adana,-0.44782144159877674,-12.955078124824341
Kırklareli,Adana,-0.4177418477565999,-9.591986541549808
Kırıkkale,Adana,-0.5318773007099551,-14.276671328259127
Kırşehir,Adana,-0.22818182755301042,-6.178257284993306
Malatya,Adana,0.19814518201627127,12.953543082963611
Manisa,Adana,-0.4380419673970166,-17.147073655800863
Mardin,Adana,0.6511827790671381,97.16173699343291
Mersin,Adana,0.6690623786027368,138.43627508575102
Muğla,Adana,-0.1620276579579211,-7.070030776102748
Muş,Adana,-0.1945731477845117,-6.448353690922406
Nevşehir,Adana,-0.054678515611522496,-1.705870557815215
Niğde,Adana,0.6762377835612036,82.29364662209291
Ordu,Adana,-0.7206370022560225,-23.805262317479276
Osmaniye,Adana,0.7787501119059979,135.84487265518038
Rize,Adana,-0.6253727744375245,-13.876890017891851
Sakarya,Adana,-0.407271536747653,-13.52049357290481
Samsun,Adana,-0.6606692935300612,-25.236022523077832
Siirt,Adana,0.16459281627322223,6.893106990587537
Sinop,Adana,-0.6400093543702515,-11.526229926046001
Sivas,Adana,-0.30787868374865013,-12.422084123838005
Tekirdağ,Adana,-0.4829123675153523,-16.701438340374523
Tokat,Adana,-0.5589322456396406,-21.68605417897772
Trabzon,Adana,-0.5967740458251926,-21.33890602940243
Tunceli,Adana,-0.11397103934345158,-2.3903456956218467
Uşak,Adana,-0.40863309550701515,-8.388084079450623
Van,Adana,0.0406764576938869,2.235569017008121
Yalova,Adana,-0.5014503505404164,-10.356386382863027
Yozgat,Adana,-0.4932388883007021,-16.90728115943533
Zonguldak,Adana,-0.6224983397019377,-17.379942802214277
Çanakkale,Adana,-0.3480144988478696,-9.506104662725134
Çankırı,Adana,-0.5855810083665917,-14.66851811292082
Çorum,Adana,-0.6379986124252596,-17.483181502235727
İstanbul,Adana,-0.35770527493276244,-57.03239003597112
İzmir,Adana,-0.2999601181352211,-22.501303988709854
Şanlıurfa,Adana,0.534445320884811,66.5055508883582
Şırnak,Adana,0.30374945478012527,15.039931360663621
Adana,Adıyaman,0.3780010293958372,22.1267406038297
Afyonkarahisar,Adıyaman,-0.24729402803190534,-4.61056468489819
Aksaray,Adıyaman,-0.44812132727422255,-5.30844603735177
Amasya,Adıyaman,-0.4496860086742366,-5.423335774922943
Ankara,Adıyaman,-0.2706775228732599,-12.423690286702323
Antalya,Adıyaman,0.13206727135427718,5.789452650701556
Ardahan,Adıyaman,-0.22318593744243947,-2.248312707315802
Artvin,Adıyaman,-0.6133931345380677,-5.060000614423772
Aydın,Adıyaman,-0.2506761407174641,-5.211266072302634
Ağrı,Adıyaman,-0.3346938497231657,-5.686089706016953
Balıkesir,Adıyaman,-0.5290697798996961,-9.776921856279197
Bartın,Adıyaman,-0.3861276150430556,-3.677174220452787
Batman,Adıyaman,0.031960055939117826,0.6780365048030977
Bayburt,Adıyaman,-0.46573892059361915,-3.2671733189750967
Bilecik,Adıyaman,-0.20458176354550567,-2.3587777063758475
Bingöl,Adıyaman,-0.212718775283433,-2.672004715891015
Bitlis,Adıyaman,0.1001959158606646,2.058951137081484
Bolu,Adıyaman,-0.4662043554890863,-5.180023230379185
Burdur,Adıyaman,-0.45882504600780655,-4.422322292874606
Bursa,Adıyaman,-0.4695531486835739,-11.662822532385967
Denizli,Adıyaman,-0.42312315436182346,-6.825129106087989
Diyarbakır,Adıyaman,0.13189144343801218,4.85751975451693
Düzce,Adıyaman,-0.31048450882571305,-3.687931497538976
Edirne,Adıyaman,-0.29037693986043805,-4.092357709426969
Elazığ,Adıyaman,0.21639392364694163,5.756997325994135
Erzincan,Adıyaman,-0.1378193323355879,-2.0103635226993104
Erzurum,Adıyaman,-0.2888259758280931,-6.364851136068143
Eskişehir,Adıyaman,-0.3851818627648199,-6.837237105234226
Gaziantep,Adıyaman,0.7225449017905579,74.86839255984837
Giresun,Adıyaman,-0.4491691537060604,-6.642105189679181
Gümüşhane,Adıyaman,-0.45167550459518957,-4.666563868973298
Hakkari,Adıyaman,-0.07061878576914538,-0.9434606756117869
Hatay,Adıyaman,0.2426107697007466,8.849536776278388
Isparta,Adıyaman,-0.38257986815363126,-5.5884108054582695
